id,average_hr,average_watts,moving_time,average_speed,labels,polyline
1182660,138.30689655172415,162.02499999999998,533.0860215053764,6.533537729188939,2,e`tfFdkdfVDjCAnC@d@CvCMdAk@vA_DtDYn@IZObAE~@?nAD~ECrADtBApBGjBO`AM^MZy@fA}IrJe@v@YdAGb@GhA@nAFtAJj@`D`MHl@LnAF`A?j@P`C@zAG~A[~BWhAcBjGObAI`AS~AO`Ag@dCmBtGm@xAu@nAg@p@_CbCy@lAa@~@[hAKf@OpAEh@@`CNrA~@zEZdAd@xBh@|CVz@fAvFF^T`CL~B
1202755,150.02105263157893,214.9751351351351,474.43589743589746,8.105857428525102,2,{qjaF`htgVWFSU?gABu@Ke@W_@]sBWg@s@Ps@d@qAjA[h@CbAe@v@w@Ry@Oq@?y@\\w@Ao@w@g@s@o@[_ABsB_@u@Ew@Hw@Nw@E{@OmB@s@EgBwAm@{@e@aAY_AQaA]cA_@q@k@Om@AwAOi@OYo@Iy@Ly@Fw@IcADwBQqB}ByFUy@G}@Dq@Re@Pq@h@gADe@b@aAv@gAb@{@Ji@MyA_@{AAq@Om@W}AIs@Aq@LkBCaDC}@G_A[aCYcA_@m@m@]k@Im@EiBJm@a@i@Yk@Uw@Sk@[i@e@e@WoBEcBLuAKo@M]Yi@Oi@U{@q@cAe@_@WiBm@qAKo@?o@@s@AkBMs@CeBK}AQcBIm@?k@E
1251808,156.63043478260875,252.92817679558007,1271.8410256410257,6.420964964981107,3,ojaeFlywgVzA[`Be@PI~@O|@k@f@O`@SRO\\c@POfAy@f@WrAOPGn@[bDuBbCoAfCkBrE{Cf@GXFv@h@n@VJDf@@ZOZSt@m@dAgAn@]rA[xBy@x@a@hAu@~@U`BGh@MlAw@lDiCLEdAOr@E^MZY~@gBbAcAl@]z@WZM|@}@n@u@pAiAtAwAh@[z@O~@?dBMt@UfA{@rBoB`DgD\\a@Rk@Hi@JmAEgBDk@TiAFyDDi@Jc@L_@Xc@J[HuA?c@Ms@{@qAF}ArAcBnCgE~@iAr@qA|@oAf@}@p@{@bAm@pABf@ChAUz@cAz@uAfAoAfA_Ap@e@n@o@rAiA`@s@lAwFlA_ETgALgADORi@^c@d@aAPWVKJC`@@|@Sj@Ed@[lAsARY`@u@`@m@h@q@XWr@aAdAmA~@{Aj@s@fAu@bDeC^e@|DsCv@u@bGaEjBkA|@o@t@]x@i@vAg@v@_@p@a@rAs@bAw@t@Ub@[fCoAv@g@LCNQNKzAq@NKdAeAz@m@\\]d@mAh@kEXkARo@NYd@w@f@o@Ti@Ji@Xu@^cBv@mC|@{EJ_@`@oAz@kBVy@Vm@d@{A`@{@j@eAb@eBLULq@`@qABw@RULi@HMV}@NS^[f@}@l@q@Xq@LYZ]LWd@o@JYVQX{@f@k@^iABQb@mAZk@Zw@Z]Vs@VeAJST{@T{AGg@?g@KYEa@PcBAs@X_Cr@cCZs@?EJQ\\[TGL?v@D
1273227,143.15846153846147,188.4546666666666,332.1011235955056,9.380513922251922,2,sgnfFvvgfVEchCDwJHkICm|@
1292460,146.67549019607847,223.08152173913044,943.2666666666667,10.466100893240627,2,gpmdF`m}fVVfCFtA@zCCpC[xJaAxSc@~EwEfYi@bE[hEAfDR|Db@|BvDvOhClMVbCEfC[zC_BnMe@lB_AbBaLxNwBrCuAzBgAjCy@rCc@jCg@fEMfDPlCh@dC~@tBrA`BpBzAtAtA~@dB`AlCr@tAhAlAvAt@pL|D~Ap@tAlAfB|Bf@vAr@pCj@vCJ|BCbB[vAMP_BfBu@l@qAr@uAd@qBZmGlAeBN_CAuGm@y@@yAf@i@n@aAtB}@vBO`BJjA`A`E|B`Hl@tDT`DNfDCnB[hBk@zAg@|CUhC@rCJrDTrBz@~CXp@lBrBvAt@rBz@dBzAfDnDfDfDxHrGfCnBbB|@fBb@|Cd@l@F~@d@rD`FbAlB|AxD|@rCdD~Kr@xBx@lAfA|@bBn@tAJnBObFu@tBCxATpAn@fA~@zApBbAnBt@xB|AxGt@zAtAfBvAvAv@d@
1297383,141.79767441860463,211.10515463917525,1942.335,6.8002182939606195,0,klkbF`~}iV{ABwFD}AJu@PsCz@{ARoAFkAV_Bh@iD~@{@T}AVsFf@wUbAiCTqAP{Cz@eAR}@A_BKcD]_AQi@EsA?o@Hs@DeAC{AOcA[kAg@{@c@]_@_AoAqAu@cDyAuGiDqAw@aAq@y@}@o@{@u@{AkCqHoC_H_CkGuA_D[Wg@@yDbCs@P{AN{ADYCcBcAeC[_AYy@e@g@u@IOg@_@OAWDg@b@Qb@O~BWr@kAdCa@f@YDc@Sq@a@{@Ua@?a@@]Ve@j@[r@Kp@ChAFl@r@zAHp@Kl@c@r@k@b@{@`@aATe@Ig@_@Wq@a@g@g@@s@^s@Na@NQ`@Sr@c@l@m@h@q@Zu@TaBTaB]qBl@m@\\[n@a@f@q@f@yAbAq@Jk@Ie@B[Po@z@o@nBYjCF`BJR|DhFV~@SPYSi@u@uAuAoAy@iAUq@c@Oo@DoAGs@]e@a@?g@P{At@iATcAEaAOqAL_ADe@]ESAqAJQf@wAMi@o@eAq@c@_BkA{@{@y@gAkAuBgAwAgAe@{@Nk@n@Ur@Ch@NhAd@pBHz@Kf@a@d@gBfAk@`@m@Pk@Gw@?MNB\\XVXL\\H\\Rv@Lb@NP^?l@Ub@aAlAmBxCo@n@m@Rg@EWYIk@Mk@UUuAc@c@]o@]_Ab@c@XKTa@zBQt@]f@c@Ls@IuBYi@QeAk@[m@Gq@S{@QIg@Ke@Nq@|AW~Be@x@ULkBb@cC`@q@OU[y@sAU}@Fo@VcAAi@YQ]R_Ab@s@Ds@S_AA[h@UbGe@xAOn@OlAOp@yDhHeBxAwAdA{Av@}@bAm@Jw@oA[?_@LgAl@s@?Yg@c@iAaAeA]m@@}@KsAi@a@i@Sk@q@a@aA[{A_@e@i@EcASWYu@Y{@JcCdBkDdBy@Vw@LU?q@{@wAsB}DyEs@a@w@AmABiBNiARaDZu@Jq@Pw@VaA^y@`@u@r@mA~AuApB}@jBa@p@e@b@sEnDq@^u@Vy@Pm@Je@AQ]D[|@k@H_@Kc@[Qa@I_AQm@Ae@R}D~CwAjAq@f@w@ToBRy@AaDKo@@c@LQV?b@Pb@b@\\`@f@Lt@r@dHQR
1298379,148.10291262135922,212.98483146067406,523.0410256410256,8.303925759610955,2,k}bfFpnfhVRARBbCh@rAd@hAj@vA`@b@`@hAj@pBt@pBhAtA|@tB`Ab@Nn@\\VNl@RfDv@`BHxAPj@LhALl@Lh@VdAZv@DvB^b@L|Ap@t@l@`@Vn@XTFl@\\t@\\`Ap@dAl@jA\\d@T|@f@`@NZF^RxAfA^j@^RjAfB\\|@jA`DhAlBRVd@Lx@Ld@RVBt@ChAP^CTF|BZr@?^GR?v@HjBb@`@JVR^TBHPTr@d@\\FX@bALjC|@t@Rz@r@j@z@\\n@Zr@vApCrA~Cb@nAdAtBfBhEVbBF|AAhD@jCAfCF`DTpCf@bDXvAl@hCfBhFf@hAv@pBv@|Af@n@`AzAx@|@~@t@|Av@h@^NZ
1334338,168.94732142857134,308.8722513089006,1388.915,4.675902053041404,3,{pmcFfziiVOJATMR@\\MH[H_A|@y@XWT_AV_@RIJ_@Rc@LOLYd@IZIn@Ob@@NFR@TADBVITBJALK@KFODMRCV[d@@^ET]d@Uf@SXYn@Pb@Xh@@HO\\LTN\\O|@y@lAEPFr@LXLj@^v@L`@NXCTTVT\\NPj@b@PTNVd@hAZb@RLb@JJFRVHBxAV`@Pl@Lt@XFFBL?NKXw@b@c@Ba@?e@Bm@T[Rs@Nc@Z_Ad@QZQf@GFm@ZD@WN]SkAuA[KaCB]Cy@@}@FiBz@iA\\k@DYLYb@[XWXMRONYb@_@Za@f@]ZSZMRG\\M\\?DCFEXA\\EPWf@I`@BH^FJEDUHKNGhAMDIFCLAPK`@MLOPGXC`Bc@\\@^ENEVSNE~@Ct@BVFJAPHNPZPCPDAHJ?LJLBLNL^N@N@HD@?D@@HBZANG\\a@TIFDRD`@GH@HH^Hj@CBABGHBFAXHVCVKT@FNCHKLOBQEI@[PGL[ZELMHI@_@JYNAXPBFVCNn@f@JLHJAJ\\Z@PKKDBG?IF?BK@IFWb@Mb@SZQ^KJMTY`A@JHZOx@EHIFa@PIXGdA@JThALPb@VF@TAd@]\\a@NWFUPBh@b@\\j@`@`@^j@d@f@XNf@@ZJXOZGRCZBNCNMXKz@?l@Q?A^IFEf@Kz@YLARFBHN?`@QTSHAHGPDNNH@VEf@Yb@K`@Td@d@RLfAT\\PJJ@FCFWFOCSIY?SDk@Z[ZSNMDa@DYJWXw@hA_@ZOFy@z@ERN|@CRMJm@RMR?NLp@t@`BZZ`@v@XXXLTRLXAf@Mx@MZWVAVDLFDJ?ZOb@_@TAPLRTBDDr@PXJ\\DT@ZRp@Jx@?TFRTPd@h@^LZVJJJFVXRJ~@hBRLCv@@n@Hp@B|@LhBRzANbBIdA?~@D`@P`@B`@Ef@E~@B|@O|@?dBNj@d@n@h@bCNZHFLB@FA?IX
1360465,147.88658536585365,249.32582417582415,342.8615384615385,9.6641927667594,2,oan`FhshfV_ExFqA`CqI|NqAhByJ`Km@r@gGdGiAtA_EnFqEhHuE~Gm@v@}GzG_LdKaD|CgCdDwFbHeAvAw@nA_AdBoFbJ{CtF_C|Dw@bAuBvB
1360940,146.48938053097342,260.2553191489362,1387.9897435897435,10.3522194060401,2,wvkgFlqnlVg@_Co@yBq@mCE{@f@_C~@eC|@iC~AiGr@{Bl@eC@MCsCMqC]{GWiByAmAwCc@mFiAoBYmBGoBLmBLyBTsBZS?iAWa@QcAqAcA_C{@cCUsCT}CPi@|@mA|AgBjAcBhAeBtAoBLMdBkAjB}@|C_Az@k@t@aC\\qCv@}BjFoIpAyAbFeI|AaB`Bw@jIiAtBa@tBw@jAi@dA{BCiCEUGeCf@iCbEoJl@mCNkBPw@a@aBkE}C_BsAaAeBi@kC[oC_@kCy@cCeAeBwAsAcBw@iBe@sEy@sBe@cBw@{AkAuDmDaBkAmBw@sB]aMaBcF}@mMmCoB_@qBKqBLiIhBoBd@sB\\sB@sBWkBu@gBoAoA{AcAmBw@mCa@wCI}CPsLPuQLkHR{Q@}CO{Ca@cC{@mCoA{BuAsA}AcAuIcDoB_AgBsAu@kAz@_BjBe@zEwAzPoFnBs@lB_AhBuAdBcBzAqBbAkBz@sBdEgOz@yBbAsBjAkBpAaB`BeBfBsAjBkAdI{EdByAvAsBbAeCzGiUlLaa@z@wBdAqBpAgBxA{A|AcAtBeArPiHnYwLfBs@pEyAfBc@xBo@lBiAhEuClHcF|AkA
1389416,153.98818897637793,327.05641025641023,333.76,12.09418594199425,1,svngFv{alVj@]b@_@z@g@n@a@l@k@d@g@jAwA~@yAx@aBXs@h@oBJs@x@kCP}@Tw@n@oBn@eBt@eB|@aBb@m@xC_DnBmBf@_@zBsAfBcAd@QpE_DlAoAr@sA^c@d@cBh@sAr@_CD[n@wBXe@D]Nu@`@eAb@cBVmAp@kCZs@d@oAtAcFl@aBLw@Vy@^iALi@d@sAJaAbCyFf@cAl@}@l@q@t@s@v@o@nBsArB}@jBq@lCmAn@Q|CiAjCqAn@SpCmAl@UxAs@j@Oj@a@dCcA~Au@n@Cf@Y~B}@b@]hDiAr@YpBa@zCkAd@]b@Q
1406358,156.88854166666667,287.9943298969073,200.935,6.11585836215692,3,i|~dFh{rjV^Fx@?pBXl@Dl@JpAHv@PtBPb@J^@h@Fd@?v@JdAHx@B~@ATEj@Bn@Il@@|AG~@Wj@Sx@GXIzCeAt@a@TIh@Md@QZAlAg@hBk@nA]fBq@x@U
1446635,165.70091743119258,277.3431578947369,1178.7384615384615,4.1461144900676095,3,enoeFnohfVcAa@iA_@mCuAqAg@aCu@i@KqAa@SKeBoAWMq@UmAKe@Ok@c@e@w@y@m@q@[u@Ug@G{@A{Bb@y@Hg@No@COM_@}@MO[Yk@W_@G}@Ie@IwAc@[E[?m@Fw@P]DU?QGi@c@w@e@e@o@c@a@}Ay@gAa@WOa@g@cAy@UYgAiBMWYWQU_AaBSm@G_@k@wA_@oBk@uAWe@{@cAkA_Ai@YuBcBw@[K@ECa@@kAGi@?M@qBGu@UuA_AgBgA_@KoAKk@KeA[}@SOA]D[LMNGVGxAIx@KnBAbBD`ACn@Kh@Wh@o@v@YX]TUFK@gAC_@BQBOLEHCRF|@Ap@C\\}@dC_@r@y@rAcAv@k@l@IB]T[N}@Pe@Dc@Cq@O{@[SAS@IBeAlA[JU@SCg@]UAIDMPKtAEXM\\mA`Bu@jAu@`A}@j@c@Je@f@g@~@c@f@SRcAl@IHw@jAe@b@g@ZiA`Ak@p@m@`AWRc@Vg@N_@PyA`@_@NcAr@i@f@i@`@y@z@c@Ve@RYRSJ[\\
1473223,154.75777777777787,204.19243243243258,416.9025641025641,10.262718952962018,2,ybxeFbnuhVqAMs@MaACy@JUJcAx@Ub@qArAeAnA}@nA[p@Yt@m@`AOZ_@lAm@dDq@~@q@f@q@Vm@FsABaARm@^{@tAGLWbAEjBU`Bs@j@g@Li@XgBvBi@rAD|@^RjAe@n@GTb@Bn@Cl@Qz@{@Vq@n@e@v@Sr@PdALJfB~@n@`AAbAUd@aBjCaAh@s@{@UiAe@o@kCs@mAo@OEiACaAXsAEmBa@cBQoADmAUq@Ls@|@i@^sAToAN}@b@YRg@dAAxA_@jA[Z{@FiA]SgAOeBg@{@q@H{@MaBPSFqCs@o@j@i@t@q@c@Wi@O}A^i@ByAe@u@mB}BoAY}BXw@^mANy@P}@z@{BBk@c@Is@Du@B_Ba@oA{@}@_AL[\\qCn@
1473528,148.02346938775514,253.21264367816096,203.1076923076923,11.269037519567732,1,g_jeFljbgV?WRGn@GjBg@nAQn@Qf@C~@Zh@k@VOxA[\\C|A]`AW~@Ud@UdCw@tAm@vBqB`@Qp@Qf@o@rA_ArAq@|@Od@Gb@?pALpDLdBPzABhAEd@C~@QjBWhB_@fAMdBW`AY^OjA[p@MdBOn@Ah@Bh@FtB`@XN~Bf@\\NrANn@Br@HbFBl@BbBA
1497303,144.15241935483866,315.86885245901635,550.3794871794872,13.018612798628443,1,{avdFjg`eV@sBAuAKqBUqB[qBa@mBeByFa@{AKkA@oALwA\\_B`BsFh@_C|AkJbBoKNuAb@iHv@eOb@_GL}@`CyJRgBPkCRaL@iC?gO@a@JcBRcBpAiJf@aDZ}AvBsIjEePlDeO`@sAd@sA|EgLVy@\\uAh@yCdDgW\\aDLcC?cBUcVEaCM}DuAeXg@aIcAcQYeCYcBwMel@mDkP[cCQuBG{AM}HUoC
1503794,145.8609195402299,311.4397790055248,222.15384615384616,12.431147276084953,1,mg_dFj~ujVjAaCrBuEpGeOzS_f@pAqCj@eAfCeEzAaC|Si[|J{NbI_MnAwB^y@hBcE
1504508,134.1112149532711,171.2282608695652,374.1384615384615,9.845944871636716,2,_npbFfq|iVNC^N\\z@fA`DvA|DfAfChA`D|ExKh@z@jAvAfAt@hClArBfA~DnB`Br@b@V`@\\f@x@Z^PLpB`A|@ZdAH|AHj@AvAQn@AjCTvATtAL|BNTAf@IvBs@lB]xCWnUgAhCSpCYl@IfGuA`Bq@h@KlAMlCa@tBq@v@Sf@Ih@CbG?tBEj@@dBKbDCl@Gj@@dAIrDKTB
1509887,157.69532710280373,308.7718918918917,149.59,11.948114847249148,1,kzwbF`}tiV_@x@e@t@aIvJi@v@yBnCk@~@Qf@Kf@Ed@GfAEdBKxAId@Qj@Uf@u@x@a@ZeAf@mCfAq@\\_@\\_A~@aAlAYd@q@zASl@c@hBOt@SnBEt@ClBVrOAbAI`AMj@uAvCeApA
1525210,161.61428571428573,273.7522222222221,1263.8564102564103,3.3034643662863363,3,{dx`Fvl_fVGSWUOWI[AQDq@Pq@LW\\YFILWBO@YCKOSSGIASJGHa@v@KJa@Pk@Lk@?UB]AKDSZUr@KJSDK?_@[]MUQy@a@W?w@JQ@e@I{@Ym@KO@WJk@`@a@Jo@b@OBGAQQKa@Ac@Bk@J[LwAHi@IqCB]Je@HwAV}AH_@JMZId@]JMFSHm@@YEMQOI?MB_@Vk@ZSNWLs@l@o@p@YRYFs@GS?MDm@n@W`@WPQ@SOWo@Wc@G[MYMOECM?[HOJu@vAkApAYNW@QCKOI[OyBg@uCaAmBIUEYAW?o@F_@JYLcADwAEy@Kq@[iAMYW_@}AyAi@Yg@a@g@SkAq@qAkA_@YUWO[EWAUBw@Em@YcB]oAGK_@G]Oa@Iq@Io@FKAMEQMIKMe@GM]_@MKUGI?qATSOY[e@W{@u@MIu@Si@[MCY?k@No@Z[@g@@{@ZK@IGKKKWKOK]Wc@OO}@YOS[y@KSy@[OQQ_@Ou@EMIKi@]IOCM?w@CoALkADgDCOQSGCGBU`@MJoADw@`@GHKBI?IFUHYR{@`@MBM@s@E
1541367,133.12745098039218,141.6331325301205,247.54358974358973,8.679142756520479,2,srmfFhxggV?KOEm@DcBI_DA}@@uACuD?}D@e@CmCu@q@Gm@@uAHo@BoBLiA?qDPaCHaDB{BFuACsDBiCAk@@wKBu@@oBCy@Ew@Fu@DgD@u@DaDIeEDe@A
1544171,162.33804347826091,296.88032786885236,363.9794871794872,4.71206464156898,3,em_cFljmhV?h@GrAa@vF{@nODjAH`BFX\\lANp@D`@D|CMpB]zAGf@K`CU~@Wv@Gf@Bh@Hl@F\\LZRTx@b@LVBd@MxBGTGJQLe@Pg@Ds@OYAg@HQJSLWZaA`Bs@v@U^M^U`BG~@Hh@^|@Rt@BP@XEPKVmChD
1572841,151.29716981132074,301.5859550561799,417.7128205128205,10.70293048837381,1,un|dFnewfV[cFW{CwBia@e@mHw@wP?{@GyASqB[iFgDon@OyCSwG_@yGW}FUqCOwCKaDs@oLkAaVcAkQMqCQoCe@kJ_@eG_AeScBy[
1584749,154.49245283018863,314.95515463917525,551.59,11.94356587320293,1,mmifFv~pkVyBhBy@h@uAdAW^kAnCw@dAu@z@WTcAf@YTs@bAk@nAe@tBITmBxCONQJ{@HkARqAv@mArB_@\\o@b@MP]|@Kl@QtEKzAGTc@r@ONaAn@gBx@oA|@Y^Sd@k@nDIRs@bAcAhBuB~GyAxF{@bCmDbEgBjBY~@ERGbABzAIr@Sl@Wh@cE|EmAdAsHjEaAt@e@f@_AnA}@`BMNONcAp@MN[|@{@fEi@jBKR[\\eAf@{FvBiB~@aAp@[\\KROh@WpBSj@g@v@MNqAhAw@fBY`@aAv@}DzAiBdAaAr@Y`@Wb@g@dBIxAXlHCtB[vAIR}@xAo@fBONy@TSBa@VkBlBmBpCONe@T{@@sBM}A?a@Ja@R]X[^a@x@s@jBYdAU`BDdB\\pCDxCIrDQtCEVc@|@o@h@w@RoCIQDq@d@]|@i@`CEj@?l@LdCAVIT[\\q@b@MNm@jAc@nACT@bARlCDdDS`AIRy@`B_AzBaBrH
1671355,154.75149253731342,209.68989361702126,3222.123076923077,8.323855428973415,0,ebtcFbesbVnClM@pAGTo@bAOb@e@tBQ~@kAlJo@dE[zCOfDK|@WhAQ`@k@`Ae@f@WRWLYHsAv@m@d@kDtDiAtAeBjB]XgCjA{@Xq@h@[\\a@j@sExIe@jAo@dBe@bBYnAy@dCoAjEOZkApAuClCyAxAQX{@`BaAhCm@lAsBvCaDnFeErGy@|Aq@dAgE`Gc@d@u@t@wBdBe@f@m@hAYpAKlA?pAPlAz@jBhBvA`ClCn@|@^jANt@Lv@PrAQrDWlCA|@@|@XxBjArGbBtGRdAJbABdAAj@QhDE^Md@{@~BMf@Kh@OlBE`AA`@Bj@J`@JTLNhDxC`BfAt@x@b@n@Xp@j@lBr@nBL`ABn@?jAq@pFa@rF@~@VzB\\lAj@`A\\f@z@Zv@Pf@b@b@f@n@hAHr@JnA?\\EZo@jDO`@k@jAKXOj@QhAGpA@nAP~BT~@R^l@d@n@Xf@GvAo@v@K`@Cr@B`@HrAf@j@`@zD~E`ArAx@vATh@Jr@b@t@\\b@VPb@RVHd@BxC[j@AfABh@DtAVh@Nb@^J\\@dAOtE@b@B`@Rh@Xb@n@t@Z`@NV^zAt@|Dx@vBl@jBLn@H|@Ab@KXeAnAw@dAoArBoAfBq@pAe@xAOt@Ir@?v@Db@RP\\F|@Sh@c@zAmCp@}@d@g@rEkD~BiAZKfAQfAIj@At@NZNpAbAh@b@r@v@~@pAf@BRIn@JRJv@Tb@R|@t@nAvA\\d@P\\Bd@E|AHj@RZx@JP?REVQTYTg@@q@WaCBa@Jm@Xo@bBwA^Yb@SVGr@Cd@LnFjDtAhBpApBf@rAZj@VRdAZ`BVdAThBp@VNjBr@nFjCh@F\\Ch@[j@u@FYAkBDq@F]b@wAx@qARO^?T@|AfAb@^`@h@Ff@Ab@Q|@U|@}@bCY|@y@nEu@pC[n@_@n@e@j@_@\\eBjAmEbDe@b@e@d@qA`BiApBgCvDQ\\g@hAgAvCkB`ILhF@vPNdJDl@HXTb@z@fAf@dATj@Nj@Hl@LlAEX_@dBKtAAf@?dDB~ADdARpCAd@Kf@uBpCSh@G|@?n@Bn@Fl@Fh@r@zDVt@tBpC`ChB`B~A\\?n@Iv@WhBa@fBS~BQt@K^K^Oj@_@zAkAh@Yh@QvB[^BbCf@^N~D`C\\Vd@j@~@~Aj@rA@f@ChBFt@b@xBPlBK|@Wz@_BbEUt@Kv@Ed@HlCNv@d@rA`@dBTjBAZYjAKrAGjE@~@FvANx@n@hBn@tCfA|D`B~EfAvClA|Dt@pBtBxGhAhDRv@ZnC?bAFvAP`@z@FjAZj@ZTPRZR~@L`BCVU\\_BfAiA`AyAhAe@`@u@dAYr@G^D`ARnCLbAJ\\p@pA`@p@p@t@R`@Lf@Dj@C\\STo@X_AbAiBpAw@t@UVcA|AqAz@Kh@@vA^~@Tb@Zb@\\\\r@d@XDl@Cn@KxAIfA@h@Dz@P\\LfAd@\\f@dA|CPN|@Z|@TnBr@hC|ALJLVEf@GZQj@Sb@mBxDY|@w@~CU`BI~AJzEFXXC`Ba@^Ep@E^@h@L`Bl@x@^ZTj@h@Vd@J\\BRAl@Qv@OXe@b@_@Tk@d@W\\[x@Ex@@r@D^V~Al@xCDz@InBa@tD[lBM\\oDJmBRWJs@d@W`@UfBKhBBp@Dd@b@~CBbAEXiAx@[LWBW?u@C[DWPMZY|Db@fEPhAPv@JTVZb@pAv@`@`@YrA}AnAg@p@Id@Az@D^Ab@Ix@GJ@PAZFjAJb@Jr@\\t@f@b@NJC|@g@`@G~@BXFb@PbA\\fCh@d@?XIt@Gh@?rC\\`@CZEhBg@p@It@Ib@JX\\^p@Tv@h@hD`@bB`B~E|@rBf@|@`@j@dArAzB~BlAjAnBvA\\Np@NdAN|Af@n@Lt@Kn@?vBFj@FnFlA\\NnAv@`AfAPb@FdA\\vBBtBChD?dIQfD[r@c@dAsA`CUv@[zAAj@Fj@Jh@hE~Hz@rAr@z@pBjCh@fAn@lE@hBD|@Eb@aAzA{AzCs@pA_B|BiBxCsCvF_B`Eq@tAg@tAcBbGc@nBW|AAbAHfAVbBBt@CfAc@fD]bBm@jAWp@Qr@Gt@?x@Dz@Tv@b@~@Xj@^`@h@D`@En@AjANh@Jr@Zd@Xp@x@j@bARj@n@zIDhACt@[tAm@hD]rA]bAm@pAcBbCgAlAwArBGp@BfBMjB
1712788,134.01363636363638,162.31612903225803,733.0735294117648,7.62843387028827,2,cinfFb{weV?m@N[x@EtBDn@Cn@BfB?`IHnGEp@Br@CpBBvCElBIjEBjEApB@n@BvKEhBCp@DhBEn@?l@FxBB`BAdC@d@@xF?l@@v@?p@DlBGr@@|FExC?pBL`@?l@FRCn@CbUBxGAn@CrF?bAIRFv@DjINnDBfH@hBCnLHr@DfG@lBAxA@nBElJAzDFhB?p@BxBAzFFpC@pAPdEhAhFfApDbA|AZ`Cl@
1717497,157.8601941747573,221.73526315789468,401.26153846153846,9.226819262326512,2,c}{dFzrqjVrE_Jn@aAnAcB|@eAv@e@pAoA^c@pBqB\\a@t@s@n@s@hEuGv@gAfAaApBmAdAm@t@]?GLCbAk@fGsDvMcH~JaFhCgA~A}@d@Qv@SXEdA?`ADlNbBhANv@Nv@FbCXb@@n@C`@Mj@[r@k@~@{@rA{Ar@i@hBaBp@i@rCiCpBeBvEmE~AoAz@w@p@e@NMT_@TMpBmBhBsAhAeAnAaAb@a@
1750363,149.10283018867923,256.78586956521764,544.37,10.05777963517461,1,azueFvvcgVeBIm@?iAFcARq@PcAb@aClAsB~@yDvByBx@kAVs@FsDB{KAsFBy@AqAMoAWgA]_Ac@yC{Ao@W_@Iq@IeAC]EiAWy@]yEeCo@Ss@Ks@CmCDq@Cq@KkBm@{@M_A?uEh@wCVq@@cBIq@Ba@Hq@T]T[X[Z_@j@Q^O`@Sz@uAfHq@|BeBjFeBxFq@dBa@x@eDjF[r@Wz@aBlJ_FzZYjAoAjEWjAMjAq@rHmGv\\QpAa@pEiArISx@wAjE_DpIu@|BQpACp@@jD
1764069,140.84864864864866,210.59715909090903,1525.6717948717949,9.331524742358136,2,wqzaFnm~hV^MjAaAHO]u\\UwDBU~@}D@SGuOpBaHrByLdC{MjE{Qy@cGUWmEsCqBgDCKe@uH?sGp@q@|Bn@dD|IFDnCp@hCDjF_GSwBmBsBkAiIgBaDu@yC@eQw@}GM[_MeP]SiFe@YEeDoEYk@qD}KE_@bAcO?e@{@gCUOoEwBSQmA{EwAkDI]dB_MH]tCmJfBmGbDcFLi@h@sE~AdAcD|N@XHNTXbMqX~GwHnNgSfM|@fEnARDlOqCtDiA\\AnFHxI]vJkDfBmBfGuDNMvF}Hr@gALKdBPpJpBL@bPyJROfAaD|IwMPKvBk@lDs@TMLyEHm@hCeNFYpC{FB]?cIPaHk@aCLW|@{AhKuEpHyFzCsFNQx@e@vAo@PStAkCzBuD~IkP~EkBNKvDaGlCwAROhJkU~AkJ?_IMeA
1780959,151.90777777777777,205.76648648648637,1407.6102564102564,3.5306105273895745,3,snsdFnpjjVZrAIr@GX_@f@e@d@wEpDgCdBa@b@c@t@Ul@y@lCMt@Mr@StBA`@B`BHbAR~@\\dAl@zAP^T\\TXXTv@d@^L^H`@Dx@@~@MZMj@[vBiBrFcFr@e@`@Kb@C^Bl@JjA\\nCz@d@JzATn@@f@Cb@I`@YhCaCx@{@b@[fAc@~FqAbAKh@Wj@a@ZE^@v@TrBbAh@`@^ATKJa@Kk@OMKUI]UyAHw@b@}@PYd@St@G`@@`@CVOVs@\\e@VGn@Ad@LRLb@n@b@\\PXF^ZlALx@b@?x@j@TANQp@sBT]ZSl@Gx@Jl@`@JJFLPh@FVHz@@jAOx@_@|@_@Zk@XcCbAiAZKJU\\CXBRHRfA`AV\\d@~@Pf@F\\@d@C\\?xCFZp@?t@Q\\G\\DXPVTh@Fx@BdAYt@ATCz@Rb@PpAL|@t@^d@Hl@Pj@V`@|@b@\\TR`@@b@g@XkDe@}AOmDOuE[]?_@D
1810330,143.44047619047615,226.2311111111111,581.7435897435897,8.572671897038077,2,e}tcFz`gjVsAsGuAsFs@gDaA}FUmBO}@a@yAY{@m@{Ac@w@g@o@o@e@qCaBo@c@g@g@mAuAwAsBc@a@k@]sBeAcAs@q@_@kBg@s@]o@c@k@g@e@o@c@u@aAmB{FiKu@eAw@_AOYMYM{@I}@Aa@BcACaAy@qIoA_Fy@yC}@qCeAgEUw@S{AEaBMgBW_BW}@]w@{@}B]u@iAuBy@eAs@gA[u@e@qBKW_@m@OQgBkAUUw@cAsAiAyAsCsCcD_B}AkCuCs@kAMc@{@eEc@q@_Am@u@w@KWUu@{AyDuAaEeCkFgAmCcDiJS[cAwCo@uAg@sAs@}Aa@kA{@mCU{@a@sB
